date,title,paragraph,year_month
2021-01-26,新增1例境外移入COVID-19病例，自墨西哥返臺,"中央流行疫情指揮中心今(26)日公布，國內新增1例境外移入COVID-19確定病例(案891)，為本國籍40多歲男性，自墨西哥返國。
指揮中心表示，案891去(2020)年11月至墨西哥出差，今(2021)年1月3日陸續出現鼻塞、喉嚨痛及咳嗽症狀，1月6日檢出COVID-19陽性，1月7日至23日分別於當地飯店及醫院隔離；個案因有返臺就醫需求，提出國際緊急醫療專機申請並獲同意，1月24日抵臺後收治住院隔離，經採檢於今日確診。
指揮中心指出，個案獨自搭機返臺，醫療專機機組人員皆未入境，另協助後送個案就醫及收治住院之相關接觸者均有適當防護裝備，故無匡列接觸者。
指揮中心統計，截至目前國內累計147,090例新型冠狀病毒肺炎相關通報(含143,940例排除)，其中890例確診，分別為780例境外移入，71例本土病例，36例敦睦艦隊、2例航空器感染及1例不明；另1例(案530)移除為空號。確診個案中7人死亡、797人解除隔離、86人住院隔離中。

",2021-01
2021-01-25,因應擴大回溯醫院相關接觸者居家隔離措施，指揮中心主動致電關懷，並增加1922諮詢人力,"中央流行疫情指揮中心今(25)日表示，昨日公布針對回溯1月6日至19日醫院感染事件相關範圍之三大類對象，實施居家隔離14天、隔離期滿採檢及7天自主健康管理措施後，已動員40名同仁致電關懷相關民眾，共計應撥578通，已於昨晚及今日上午全數撥打完畢，針對未能取得聯繫資料之30人，已由警政單位協助蒐集完成，目前逐一聯繫中。
指揮中心指出，因應昨日晚間該措施之實施，雖已事先調度1922防疫專線人力，由原假日夜間人力36人增至98人，但因民眾短時間近1萬通之進線詢問，應答速度減慢而讓民眾等候較久之情形，今日1922人力已增至213人、最高可達300人，指揮中心也提醒，近日進線量多請民眾耐心等候，如不願等候，亦可利用語音留言，後續將有專人親自回電。
指揮中心表示，民眾進線1922主要反映之問題包括：未收到人員通知詢問是否需居家隔離、確認本身是否需要自主健康管理、自主健康管理期間注意事項、自主健康管理自何時起計、居家隔離/自主健康管理期間安置問題、曾在1月6日之後有去部桃門診或急診就醫或陪同就醫，是否需要自主健康管理等。(詳如附件)
此外，因防疫需要而至採檢院所接受COVID-19公費採檢者，指揮中心已補助採檢院所相關之採檢費和檢驗費。為進一步減輕民眾負擔，指揮中心將對於單純進行COVID-19公費採檢民眾，免收掛號費及診察費，針對免收COVID-19公費採檢掛號費及診察費之醫療機構，衛福部將研議相關獎勵措施。

",2021-01
2021-01-24,即刻起擴大回溯醫院相關接觸者居家隔離措施,"中央流行疫情指揮中心今(24)日表示，針對回溯1月6日至19日醫院感染事件相關範圍之(一)出院病患及其同住者、(二)陪病者及其同住者、(三)案889就醫時之相關接觸者，即日起全數列入居家隔離至出院後14天，若已完成14天居家隔離者，將安排採檢，並持續進行7天自主健康管理；另，未完成14天居家隔離者，將持續完成居家隔離後，再安排採檢。
指揮中心說明，為使醫療院所提高警覺，另於健保雲端提示增列自1月6日起曾至部桃門急診就醫病人及工作人員，列入自主健康管理對象。
指揮中心提醒，有關上述醫院相關接觸者即刻起請勿外出，等候通知；自今晚6時起，由衛福部專人及警政、民政等相關單位協助聯繫，或民眾可直接撥打1922，提供資料，以利協助安排。


",2021-01
2021-01-24,新增2例本土COVID-19病例，為醫院感染事件之出院病患及其同住家人,"中央流行疫情指揮中心今(24)日公布國內新增2例本土COVID-19確定病例，1人為該院出院病患(案889)，另1人為該案889之同住家人(案890)。
指揮中心表示，案889為本國籍60多歲男性，今(2021)年1月8日至11日期間因其他疾病住院， 住院期間由案890陪病，1月11日出院；案889於1月16日至18日期間有出疹，就醫後症狀改善，20日起出現發冷、疲倦等症狀，23日因其他疾病就醫，因量測體溫發燒即隔離採檢，於今日確診。另，案890為本國籍60多歲女性，為案889同住家人，曾於1月20日出現喉嚨痛，22日出現發燒，為案889密切接觸者，經衛生單位安排採檢，於今日確診；2名個案相關接觸者疫調中。
指揮中心指出，衛生單位已針對案889住院病房及相關區域進行環境清消，並調整高風險範圍，針對自1月6日起曾入住相關區域病房病患，均由自主健康管理改列居家隔離(含陪病者)，並安排採檢。
指揮中心統計，截至目前國內累計144,679例新型冠狀病毒肺炎相關通報(含142,073例排除)，其中889例確診，分別為779例境外移入，71例本土病例，36例敦睦艦隊、2例航空器感染及1例不明；另1例(案530)移除為空號。確診個案中7人死亡、787人解除隔離、95人住院隔離中。


",2021-01
2021-01-24,新增3例境外移入COVID-19病例，分別自南非及美國入境,"中央流行疫情指揮中心今(24)日公布國內新增3例境外移入COVID-19確定病例，分別自南非(案886)、美國(案887、888)入境。
指揮中心表示，案886為本國籍40多歲男性，去(2020)年1月至南非工作，今(2021)年1月7日返臺，持有搭機前3日內檢驗陰性報告，入境後至住處居家檢疫；個案檢疫期滿後，於1月22日自費採檢，於今日確診。疫調後個案表示曾於1月13日出現喉嚨痛症狀；衛生單位已掌握接觸者共16人，其中2人為同住接觸者，列居家隔離，其餘14人皆有適當防護，列自主健康管理。
指揮中心指出，案887為本國籍50多歲女性，長期居住美國，今年1月20日返臺，持有搭機前3日內檢驗陰性報告，入境後至住處居家檢疫；個案於1月22日出現發燒、肌肉痠痛、全身倦怠等症狀，由衛生單位安排就醫採檢，於今日確診。衛生單位已掌握接觸者共23人，同班機前後二排座位旅客共8人，列居家隔離，同班機機組員14人及專車司機1人因全程有適當防護，列自主健康管理。
指揮中心表示，案888為美國籍30多歲男性，於臺灣工作，去年11月下旬曾返回美國洽公，今年1月19日再次來臺，持有搭機前3日內檢驗陰性報告，入境後至公司宿舍居家檢疫。個案於1月22日出現發燒、頭痛症狀，由衛生單位安排就醫採檢，於今日確診。由於個案可傳染期間已單獨進行居家檢疫，且就醫時接觸之相關人員均有適當防護，故無匡列接觸者。


",2021-01
2021-01-23,新增1例本土COVID-19病例，為案881之同住家人,"中央流行疫情指揮中心今(23)日公布國內新增1例本土COVID-19確定病例，為案881之同住家人(案885)。
指揮中心表示，案885為本國籍50多歲女性，為案881同住家人及主要照顧者之一，先前已列為案852之接觸者，並曾於1月11日及1月17日採檢，結果皆為陰性，續於家中進行居家隔離；昨(22)日因案881、882確診，再次進行接觸者採檢，並於今日確診，個案迄今無症狀。衛生單位已啟動疫情調查及防治作為。
指揮中心統計，截至目前國內累計143,747例新型冠狀病毒肺炎相關通報(含140,780例排除)，其中884例確診，分別為776例境外移入，69例本土病例，36例敦睦艦隊、2例航空器感染及1例不明；另1例(案530)移除為空號。確診個案中7人死亡、783人解除隔離、94人住院隔離中。

",2021-01
2021-01-23,新增2例境外移入COVID-19病例，自英國及美國入境,"中央流行疫情指揮中心今(23)日公布國內新增2例境外移入COVID-19確定病例，分別自英國及美國入境。
指揮中心表示，案883為英國籍10多歲男性，去(2020)年12月28日曾於當地確診，並自我隔離10天，今(2021)年1月20日來臺，持有搭機前3日內檢驗陰性報告，入境後至集中檢疫所檢疫，迄今無症狀。個案今年1月21日接受「英國專案」採檢，於今日確診；同班機接觸者調查匡列中。
案884為美國籍20多歲女性學生，去年12月31日搭機來臺進行語言文化交流，並於今年1月1日入境臺灣，持有12月24日採檢陰性報告，入境後至防疫旅館檢疫，迄今無症狀。個案居家檢疫期滿後，於1月20日進行自費採檢，並於今日確診。已掌握個案接觸者共9人，其中同行友人2人，列居家隔離；其餘7人皆有適當防護，列自主健康管理。

",2021-01
2021-01-22,因應醫院感染事件，指揮中心持續強化相關防治作為，啟動部桃專案,"因應衛生福利部桃園醫院院內感染群聚事件，中央流行疫情指揮中心持續強化感染管制作為，啟動部桃專案，說明如下：
門診降載，考量診療必要性及延續性，僅提供複診病人服務。另針對住院病人清空部分，出院或轉院之病人列為居家隔離對象，轉院後須住專責病房，14天隔離期滿或移出前須再次採檢；出院者須居家隔離14天，期滿安排採檢。
將針對1月6日至1月19日由綠區出院病人於健保卡註記為「自主健康管理」專案對象，提醒醫療機構注意詢問接觸史，提供適切之醫療服務，並將提供診治醫療機構防疫獎勵，不得無故拒診；如需轉診採檢，請開立電子轉診單並通知當地衛生局。指揮中心將另針對協助收治或診治部立桃園醫院轉出病人之醫療機構，其相關照護之醫事人員，依獎勵要點發予津貼，醫療機構則發予獎勵金。
醫院清空後改善措施，繼續收治病人及執行照護之醫事人員，依據「嚴重特殊傳染性肺炎醫療照護及防治發給補助津貼及獎勵要點」規定，核發人員津貼；另該醫院內配合指揮中心啟動院內感控改善方案，所需經費由特別預算支應。
醫院自1月12日起住院病人只出不進，適用「衛生福利部對受嚴重特殊傳染性肺炎影響醫療(事)機構住宿式機構藥商補償紓困辦法」申請補償。
醫院應持續落實動線管制，人員不跨區移動，強化環境清消等感染管制措施。
指揮中心並再次呼籲，民眾進入醫療機構應全程佩戴口罩，遵循呼吸道衛生與咳嗽禮節，並於進出醫療機構時落實手部衛生。另請盡量避免不必要的陪病或探病，建議以視訊或電話方式替代實地探視，如需提供病人物品，建議可交付予醫院轉交；若仍有實地探視之需要，應配合實聯制登記及院方相關管理措施。

",2021-01
2021-01-22,新增2例本土COVID-19病例，為案852照護之住院病患及病患家人,"中央流行疫情指揮中心今(22)日公布國內新增2例本土COVID-19確定病例，其中1人為案852曾照護之住院病患(案881)，1人為該病患之同住家人(案882)。
指揮中心表示，案881為本國籍90多歲男性，今(2021)年1月上旬因其他疾病住院，1月11日採檢結果為陰性，1月11日至14日間由案852負責照護，1月15日出院後返家，因案852確診，於16日匡列為接觸者並居家隔離，21日因其他病症由衛生單位安排就醫，經檢查發現有發燒、肺浸潤等情形，由醫院採檢後收治住院隔離，於今日確診。
指揮中心指出，案881之同住家人共3人，其中2人為個案之主要照顧者，先前已列為案852之接觸者，並曾於1月17日採檢，結果為陰性，目前無症狀，持續居家隔離中；另1人無症狀，於案881住院至出院返家期間負責煮食及送餐，昨(21)日進行接觸者採檢，因檢出陽性於今日確診(案882，60多歲女性)，衛生單位已啟動疫情調查及防治作為。
指揮中心統計，截至目前國內累計142,424例新型冠狀病毒肺炎相關通報(含139,699例排除)，其中881例確診，分別為774例境外移入，68例本土病例，36例敦睦艦隊、2例航空器感染及1例不明；另1例(案530)移除為空號。確診個案中7人死亡、777人解除隔離、97人住院隔離中。

",2021-01
2021-01-22,新增6例境外移入COVID-19病例，自喀麥隆、印尼及菲律賓入境,"中央流行疫情指揮中心今(22)日公布國內新增6例境外移入COVID-19確定病例，分別自喀麥隆、印尼及菲律賓入境。
指揮中心表示，案875為喀麥隆籍30多歲男性，於臺灣工作，去(2020)年12月上旬曾返回喀麥隆，今(2021)年1月5日再次來臺，持有搭機前3日內檢驗陰性報告，入境後至防疫旅館檢疫，迄今無症狀。個案因預定返回職場工作，於1月20日檢疫期滿後自費採檢，於今日確診。由於個案無症狀，且檢疫期滿後至住院隔離前之接觸者均有適當防護，故無匡列接觸者。
案876為本國籍20多歲男性，去年8月至印尼工作，今年1月1日起陸續出現喉嚨痛、嗅味覺異常症狀，僅自行服藥未就醫；個案於1月19日返臺，持有搭機前3日內檢驗陰性報告，入境時主動告知有症狀，於機場接受採檢，並於今日確診。已掌握個案同班機前後二排座位旅客共8人，列居家隔離，機組員9人因有適當防護，列自主健康管理。
案877、878、879、880皆為男性漁工，其中3人為印尼籍(案877、879、880)，1人為菲律賓籍(案878)，年齡介於20多歲至30多歲，今年1月7日來臺工作，皆持有搭機前3日內檢驗陰性報告，入境後至集中檢疫所檢疫，迄今均無症狀；4人於1月20日接受檢疫期滿前採檢，並於今日確診。由於個案無症狀，且檢疫期間未與他人接觸，故無匡列接觸者。

",2021-01
2021-01-21,媒體報導外籍人士自臺出境後檢出COVID-19為不實訊息　指揮中心：切勿以訛傳訛,"有關部分媒體今(21)日報導一名自臺灣出境之丹麥籍人士，於泰國檢出COVID-19陽性一事，中央流行疫情指揮中心特別澄清，該個案目前於醫院隔離治療中，研判為境外移入。媒體報導該個案出境後，於泰國檢出COVID-19陽性為不實訊息，籲媒體勿以訛傳訛。
指揮中心表示，該個案(下稱案874)為丹麥籍30多歲男性，去(2020)年12月30日來臺洽公，持有搭機前3天內檢驗陰性報告，入境後至防疫旅館居家檢疫，迄今無症狀；個案於今(2021)年1月14日檢疫期滿，同日前往國內某公司洽公，因預定出境，於1月20日至醫院自費採檢，因檢出陽性確診(Ct值30)，目前於醫院隔離治療中，研判為境外移入個案。
指揮中心指出，衛生單位於接獲案874檢驗陽性通報後，隨即展開疫情調查，初步了解個案檢疫期滿後，在臺活動期間均有佩戴口罩，主要活動地為工作地點及住宿地點周圍，將進一步調查是否有其他公共場所活動史。
指揮中心重申，個案及疫情等相關防疫資訊，均應由指揮中心統一對外公布，民眾接獲來源不明或未經證實的疫情或防治措施資訊時，應先查證內容是否屬實，切勿隨意散播、轉傳，以免觸法。

",2021-01
